Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Mg,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID
[5198][5672],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / HERON BAY ASSEMBLAGE,,48.65,48.65,-86.28,-86.28,SUBAERIAL,,,s HB96-2 [5198],"BASALT, THOLEIITIC [5198] / BASALT [5672]",,,,ARCHEAN [5198],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5198] ,240027.87250000003,4435.116,,77799.897,,,,78196.38,71541.47,58977.31199999999,1006.7954,,996.18,14095.283,261.8526,,,,,,,,,,,,,,,,33600.,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,192,276,,,49,123,,,,,,,,3,110,15.3,44,2.33,,,,,,,,,,,,0,25,2.7,7.04,1.04,5.22,1.73,0.641,2.32,0.382,2.67,0.568,1.63,0.258,1.47,1.01,1.3,0.13,,,,,,,,,,,0.28,0.06,,,,,,,,,,,,,,,,,,,,,,,,,29880-HB96-2
[5755],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / SCHREIBER ASSEMBLAGE,,48.8,48.8,-87.27,-87.27,SUBAERIAL,,,s SC19 [5755],"BASALT, THOLEIITIC [5755]",,,,ARCHEAN [5755],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5755] ,245870.81000000003,4794.72,,67744.12800000001,,,,90944.09999999999,71470,43418.88,1626.3618,,2905.5249999999996,14243.6544,305.4947,,,,,,,,,,,,,,,,13000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,251,724,,,,231,,,,,,,,,,17.8,59,2.57,,,,,,,,,,,,,,4.06,10.37,1.46,7.57,2.11,0.67,2.85,0.46,3.09,0.6,1.77,0.27,1.74,0.24,1.6,0.14,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,29885-SC-19
[5755][5198],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / SCHREIBER ASSEMBLAGE,,48.8,48.8,-87.27,-87.27,SUBAERIAL,,,s SC21-2 [5755],"BASALT, THOLEIITIC [5755]",,,,ARCHEAN [5755],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5755] ,244468.505,6592.74,,78329.148,,,,72055.70999999999,70969.70999999999,31116.863999999998,1781.2534,,664.12,15949.9255,523.7052,,,,,,,,,,,,,,,,39000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,282,467,,,,125,,,,,,,,,,28.8,91,5.15,,,,,,,,,,,,,,5.22,14.32,2.11,10.17,3.47,1.03,4.45,0.71,5.15,1.03,3.13,0.48,1.74,0.44,2.44,0.28,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,29885-SC21-2
[5575],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / SCHREIBER ASSEMBLAGE,,48.8,48.8,-87.27,-87.27,SUBAERIAL,,,s SC95-13 [5575],"BASALT, THOLEIITIC [5575]",,,,ARCHEAN [5575],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5575] ,237456.98,5094.389999999999,,69331.881,,,,74853.99,72899.4,62716.159999999996,1471.4702,,4980.9,20030.139,1920.2524,,,,,,,,,,,,,,,,18000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,311,123,,,51,66,,,,,,,,17,116,37,111,5.55,,,,,,,,,,,,3.9,112,7,18.5,2.52,13.7,4.37,1.3,5.53,0.96,6.38,1.41,4.06,0.6,3.85,0.57,3.03,0.315,,,,,,,,,,,0.65,0.13,,,,,,,,,,,,,,,,,,,,,,,,,29885-SC95-13
[5575][13001],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / SCHREIBER ASSEMBLAGE,,48.8,48.8,-87.27,-87.27,SUBAERIAL,,,s SC95-38 [5575],"BASALT, THOLEIITIC [5575] / BASALT, TRANSITIONAL [13001]",2700000000 [13001],2700000000 [13001],NEO [13001],ARCHEAN [5575],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5575] ,240729.02500000002,7491.75,,71978.136,,,,107733.78,66467.1,36785.439999999995,1548.9160000000002,,1660.3000000000002,17062.711,523.7052,,,,,,,,,,,,,,,,7000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,313,20,,,60,52,,,,,,,,6,107,38,121,6.42,,,,,,,,,,,,0.1,35,7.5,20.5,3.02,15.18,4.71,1.34,5.72,0.98,6.85,1.41,4.06,0.6,4.2,0.65,3.53,0.413,,,,,,,,,,,0.564,0.161,0.512563,,,,,,,,,,,,,,,,,,,,,,,,29885-SC95-38
[5755],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / SCHREIBER ASSEMBLAGE,,48.8,48.8,-87.27,-87.27,SUBAERIAL,,,s SC95-81 [5755],"BASALT, THOLEIITIC [5755]",,,,ARCHEAN [5755],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5755] ,226238.54,5633.795999999999,,84944.78550000001,,,,93353.73,65180.63999999999,53188.128,1626.3618,,2490.45,20771.996,305.4947,,,,,,,,,,,,,,,,23000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,401,293,,,46,118,,,,,,,,,,23,57,2.17,,,,,,,,,,,,,,3.29,8,1.3,7,1.95,0.75,2.78,0.49,3.38,0.71,2.14,0.32,2.06,0.31,1.71,0.17,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,29885-SC95-81
[5198][5755],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / SCHREIBER ASSEMBLAGE,,48.8,48.8,-87.27,-87.27,SUBAERIAL,,,s SC95-85 [5198],"BASALT, THOLEIITIC [5198]",,,,ARCHEAN [5198],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5198] ,243720.60900000003,8750.364,,87696.8907,,,,86746.68000000001,71612.94,22252.176,1703.8076,,4067.735,21439.6673,523.7052,,,,,,,,,,,,,,,,7000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,289,231,,,66,129,,,,,,,,,,24.2,69,2.06,,,,,,,,,,,,,,3.52,9.26,1.53,8.3,2.86,0.987,3.88,0.661,4.45,0.985,2.83,0.443,2.74,0.433,1.84,0.14,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,29885-SC95-85
[5198][5755],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / HEMLO-BLACK RIVER ASSEMBLAGE,,48.6,48.6,-87.85,-87.85,SUBAERIAL,,,s HE-14 [5198],"BASALT, THOLEIITIC [5198]",,,,ARCHEAN [5198],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5198] ,227640.84500000003,6412.938,,73565.88900000001,,,,96540.66,60535.090000000004,59278.831999999995,1548.9160000000002,,2241.405,19065.724899999997,523.7052,,,,,,,,,,,,,,,,9500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,269,619,,,,202,,,,,,,,,,30.9,95,4.85,,,,,,,,,,,,,,4.28,12.41,1.85,9.52,3.29,0.98,4.3,0.76,5.28,1.09,3.34,0.48,3.13,0.48,2.6,0.25,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,29886-HE-14
[5198][5755],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / HEMLO-BLACK RIVER ASSEMBLAGE,,48.6,48.6,-87.85,-87.85,SUBAERIAL,,,s HE-16 [5198],"BASALT, THOLEIITIC [5198]",,,,ARCHEAN [5198],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5198] ,225303.67000000004,6293.07,,72507.387,,,,93742.38,72899.4,56203.328,1316.5786,,1743.3149999999998,18398.0536,480.0631,,,,,,,,,,,,,,,,4500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,269,560,,,,131,,,,,,,,,,30.9,89,4.82,,,,,,,,,,,,,,5.11,13.85,1.98,10.3,3.39,1.09,4.49,0.73,5.09,1.07,3.21,0.49,3.04,0.46,2.45,0.26,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,29886-HE-16
[5575],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / HEMLO-BLACK RIVER ASSEMBLAGE,,48.6,48.6,-87.85,-87.85,SUBAERIAL,,,s HE95-13 [5575],"BASALT, THOLEIITIC [5575]",,,,ARCHEAN [5575],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5575] ,225303.67000000004,12346.404,,76212.144,,,,125223.03,54317.2,34976.32,1239.1328,,1660.3000000000002,25223.138,872.8420000000001,,,,,,,,,,,,,,,,3000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,440,138,,,72,66,,,,,,,,2,115,35,101,5.8,,,,,,,,,,,,0.1,36,7,19,2.76,13.9,4.38,1.55,5.45,0.92,6,1.33,3.75,0.59,3.65,0.55,3.27,0.361,,,,,,,,,,,0.752,0.14,,,,,,,,,,,,,,,,,,,,,,,,,29886-HE95-13
[5198][5755],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / HEMLO-BLACK RIVER ASSEMBLAGE,,48.6,48.6,-87.85,-87.85,SUBAERIAL,,,s HE95-25 [5198],"BASALT, THOLEIITIC [5198]",,,,ARCHEAN [5198],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5198] ,236194.90550000002,5813.597999999999,,83304.10740000001,,,,97862.06999999999,69254.43,35579.36,1548.9160000000002,,5312.96,16765.9682,349.1368,,,,,,,,,,,,,,,,13200.,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,308,239,,,58,124,,,,,,,,,,22.6,59,2.31,,,,,,,,,,,,,,3.65,9.39,1.42,6.45,2.15,0.902,3.45,0.567,3.84,0.841,2.38,0.385,2.47,0.395,1.88,0.16,,,,,,,,,,,0.46,,0.512787,,,,,,,,,,,,,,,,,,,,,,,,29886-HE95-25
[5575],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / HEMLO-BLACK RIVER ASSEMBLAGE,,48.6,48.6,-87.85,-87.85,SUBAERIAL,,,s HE95-27 [5575],"BASALT, THOLEIITIC [5575]",,,,ARCHEAN [5575],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5575] ,234184.93500000003,10128.846,,71978.136,,,,104235.93000000001,83619.9,27136.8,1781.2534,,5811.049999999999,17062.711,872.8420000000001,,,,,,,,,,,,,,,,9000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,303,168,,,45,72,,,,,,,,16,198,35,118,6.44,,,,,,,,,,,,1,193,7.4,20.1,3.05,14.1,4.35,1.45,5.38,0.92,5.9,1.28,3.57,0.55,3.66,0.58,3.67,0.414,,,,,,,,,,,0.694,0.182,,,,,,,,,,,,,,,,,,,,,,,,,29886-HE95-27
[5575],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / HEMLO-BLACK RIVER ASSEMBLAGE,,48.6,48.6,-87.85,-87.85,SUBAERIAL,,,s HE95-28 [5575],"BASALT, THOLEIITIC [5575]",,,,ARCHEAN [5575],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5575] ,236522.11000000002,11267.591999999999,,76212.144,,,,104935.5,61464.2,35579.36,1316.5786,,4980.9,20030.139,872.8420000000001,,,,,,,,,,,,,,,,8000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,331,156,,,44,52,,,,,,,,12,270,37,136,6.98,,,,,,,,,,,,5.7,130,8.7,24,3.39,16.6,4.97,1.61,6.45,1.06,6.77,1.44,4.09,0.63,4.15,0.64,3.99,0.494,,,,,,,,,,,0.798,0.202,,,,,,,,,,,,,,,,,,,,,,,,,29886-HE95-28
[5198][5755],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / HEMLO-BLACK RIVER ASSEMBLAGE,,48.6,48.6,-87.85,-87.85,SUBAERIAL,,,s HE95-4 [5198],"BASALT, THOLEIITIC [5198]",,,,ARCHEAN [5198],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5198] ,234138.19150000004,7911.288,,72824.9376,,,,110687.52,62035.96,39137.296,1316.5786,,5811.049999999999,21068.7388,480.0631,,,,,,,,,,,,,,,,10100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,337,182,,,57,80,,,,,,,,,,26.5,67,3.52,,,,,,,,,,,,,,4.15,11.73,1.76,8.82,2.79,1.02,3.66,0.637,4.18,0.909,2.75,0.424,2.67,0.404,2.28,0.19,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,29886-HE95-4
[5575],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / HEMLO-BLACK RIVER ASSEMBLAGE,,48.6,48.6,-87.85,-87.85,SUBAERIAL,,,s HE95-6 [5575],"BASALT, THOLEIITIC [5575]",,,,ARCHEAN [5575],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5575] ,231380.325,8091.09,,77799.897,,,,107733.78,64323,33770.24,1471.4702,,4980.9,25964.995,436.42100000000005,,,,,,,,,,,,,,,,8000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,347,199,,,60,91,,,,,,,,12,250,27,69,3.56,,,,,,,,,,,,0.4,137,4.3,12.1,1.85,9,3.11,1.14,3.79,0.69,4.55,0.98,2.91,0.43,2.89,0.41,2.29,0.191,,,,,,,,,,,0.544,0.091,,,,,,,,,,,,,,,,,,,,,,,,,29886-HE95-6
[5198][5755],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / HEMLO-BLACK RIVER ASSEMBLAGE,,48.6,48.6,-87.85,-87.85,SUBAERIAL,,,s HE95-9 [5198],"BASALT, THOLEIITIC [5198]",,,,ARCHEAN [5198],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5198] ,236101.4185,4914.588,,74677.3161,,,,92110.05,80832.57,42695.231999999996,1316.5786,,3984.72,16988.5253,261.8526,,,,,,,,,,,,,,,,11100.000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,277,215,,,51,92,,,,,,,,,,19.4,51,2.39,,,,,,,,,,,,,,3.74,9.76,1.35,6.46,1.92,0.738,2.7,0.475,3.32,0.728,2.12,0.314,2.07,0.303,1.65,0.15,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,29886-HE95-9
[5198][5672],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / SCHREIBER-HEMLO BELT / HEMLO-BLACK RIVER ASSEMBLAGE,,48.6,48.6,-87.85,-87.85,SUBAERIAL,,,s HE96-4 [5198],"BASALT, THOLEIITIC [5198] / BASALT [5672]",,,,ARCHEAN [5198],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5198] ,243767.3525,9709.308,,76000.4436,,,,92576.43000000001,63179.479999999996,39076.992,1239.1328,,4316.78,18175.4965,741.9157,,,,,,,,,,,,,,,,4500.,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,306,157,,,51,78,,,,,,,,25,240,34.9,109,6.77,,,,,,,,,,,,3.6,173,7.13,19.51,2.9,14.67,4.31,1.376,5.47,0.934,6.44,1.346,3.93,0.583,3.78,0.522,3.94,0.39,,,,,,,,,,,0.72,0.18,,,,,,,,,,,,,,,,,,,,,,,,,29886-HE96-4
[10324],COMPLEX VOLCANIC SETTINGS,ETNA/SICILY,VALCORRENTE,37.57,37.57,14.9,14.9,SUBAERIAL,,,s 1 [10324],"BASALT, THOLEIITIC [10324]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10324] ,226659.23150000002,8270.891999999998,,81663.4293,,22940.32,62728.11,,67253.27,52283.568,1394.0244,,1743.3149999999998,23591.0526,1134.6946,,4300.,9900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300929
[10324],COMPLEX VOLCANIC SETTINGS,ETNA/SICILY,1 KM NORTH OF ADRANO,37.67,37.67,14.83,14.83,SUBAERIAL,,,s 2 [10324],"BASALT, THOLEIITIC [10324]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10324] ,219227.015,7192.079999999999,,78911.3241,,10071.359999999999,78429.56999999999,,71541.47,64585.584,1161.687,,2241.405,22775.009899999997,1265.6209,,1900.,2700.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300930
[10324],COMPLEX VOLCANIC SETTINGS,ETNA/SICILY,SW OF ADRANO,37.67,37.67,14.83,14.83,SUBAERIAL,,,s 3 [10324],"BASALT, THOLEIITIC [10324]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10324] ,230492.19850000003,8031.156,,82298.53050000001,,14617.46,70734.3,,61964.49,56082.72,1239.1328,,2573.465,23442.6812,1483.8314,,1600.,4900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300931
[10324],COMPLEX VOLCANIC SETTINGS,ETNA/SICILY,POGGIO GUARDIA BETWEEN PATERNO AND VALCORRENTE,37.57,37.57,14.9,14.9,SUBAERIAL,,,s 4 [10324],"BASALT, THOLEIITIC [10324]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10324] ,241243.2035,8210.958,,78646.6986,,17974.579999999998,70734.3,,68539.73,43780.704,1316.5786,,1079.195,23220.124099999997,1091.0525,,1400.0000000000002,1300.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300932
[10324],COMPLEX VOLCANIC SETTINGS,ETNA/SICILY,TERRACES NW OF ADRANO,37.67,37.67,14.83,14.83,SUBAERIAL,,,s 5 [10324],"BASALT, THOLEIITIC [10324]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10324] ,225397.157,8031.156,,82616.0811,,18953.739999999998,66148.23,,71327.06,53429.34399999999,1781.2534,,2324.42,24852.2095,1265.6209,,1300.,6000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300933
[10324],COMPLEX VOLCANIC SETTINGS,ETNA/SICILY,SANTA MARIA DI LICODIA,37.62,37.62,14.88,14.88,SUBAERIAL,,,s 6 [10324],"BASALT, THOLEIITIC [10324]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10324] ,238158.13250000004,7791.42,,81610.5042,,15386.800000000001,70656.56999999999,,63108.01,46795.903999999995,1471.4702,,2241.405,25297.3237,1134.6946,,1300.,4700.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300934
[10324],COMPLEX VOLCANIC SETTINGS,ETNA/SICILY,BIANCAVILLA,37.63,37.63,14.87,14.87,SUBAERIAL,,,s 7 [10324],"BASALT, THOLEIITIC [10324]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10324] ,224742.74800000002,9529.506,,81557.5791,,19023.68,71122.95,,68110.90999999999,49509.584,1781.2534,,3403.615,26558.4806,1745.6840000000002,,1200.,5100.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300935
[10318],COMPLEX VOLCANIC SETTINGS,ETNA/SICILY / BASAL THOLEIITES (PRE-ETNEAN VOLCANIC SERIES),BIANCAVILLA,37.73,37.73,15,15,SUBAERIAL,,,s ET-167 [10318],"BASALT, THOLEIITIC [10318]",,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10318] ,229884.53300000002,8810.297999999999,,91031.172,,8043.099999999999,66381.42,,66252.69,52645.392,1161.687,,2905.5249999999996,23739.424,1658.3998000000001,,,,,,,,,,,,,,,,3900.,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,169,363,,,45,144,,,,,,,,5.5,455,,99,17.5,,,,,,,,,,,,0.17,142,19.6,40,4.8,20.2,4.7,1.59,4.7,0.74,4.2,0.8,2.1,0.31,1.75,0.25,2.48,0.88,,,,,,,,,1.3,,2.22,0.49,0.512924,,,0.703147,,,,,,,,,,,,,,,,,,,,,301569
[1628],OCEAN ISLAND,ICELAND / ICELAND / GERPIR / ATLANTIC OCEAN,"LAVA ABOVE BARDARTANGI TUFF, REYDARFJOERDUR AREA",65.1,65.1,-13.8,-13.8,SUBAERIAL,,,s E.413 [1628],"BASALT, THOLEIITIC [1628]",,,,CENOZOIC [1628],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1628] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7021,,,,,,,,,,,,,,,,,,,,,30219
[1628],OCEAN ISLAND,ICELAND / ICELAND / ATLANTIC OCEAN,COLUMNAR BASALT AT BASE OF DALSHEIDI PALAGONITE BRECCIA MASS,64.35,64.35,-15,-15,SUBAERIAL,,,s R.298 [1628],"BASALT, THOLEIITIC [1628]",,,,PLEISTOCENE [1628],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [1628] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7033,,,,,,,,,,,,,,,,,,,,,30225
[5575],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / WHITE RIVER-DAYOHESSARAH BELT / WHITE RIVER ASSEMBLAGE,,48.5,48.5,-85.5,-85.5,SUBAERIAL,,,s WR95-13 [5575],"BASALT, THOLEIITIC [5575]",,,,ARCHEAN [5575],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5575] ,236989.54500000004,8870.232,,69331.881,,,,116828.18999999999,73614.1,30152.,1161.687,,5811.049999999999,13353.426,436.42100000000005,,,,,,,,,,,,,,,,4000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,411,261,,,55,52,,,,,,,,16,74,31,79,3.46,,,,,,,,,,,,1.9,56,4.2,12.3,1.91,9.6,3.12,1.25,4.67,0.82,5.29,1.19,3.55,0.53,3.49,0.54,2.55,0.197,,,,,,,,,,,0.526,0.086,,,,,,,,,,,,,,,,,,,,,,,,,30288-WR95-13
[5198][5672],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SUPERIOR PROVINCE_ARCHEAN / WAWA GREENSTONE BELT / WHITE RIVER-DAYOHESSARAH BELT / WHITE RIVER ASSEMBLAGE,,48.5,48.5,-85.5,-85.5,SUBAERIAL,,,s WR95-8 [5198],"BASALT, THOLEIITIC [5198] / BASALT [5672]",,,,ARCHEAN [5198],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5198] ,246945.9105,6772.541999999999,,82033.905,,,,79206.87,70255.01,30513.823999999997,1703.8076,,6226.125,24258.7239,305.4947,,,,,,,,,,,,,,,,5000.,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,381,359,,,48,98,,,,,,,,23,182,21.8,58,3.7,,,,,,,,,,,,1.2,174,3.34,9.57,1.47,7.54,2.52,0.908,3.59,0.59,3.99,0.87,2.44,0.334,2.047,0.352,1.83,0.21,,,,,,,,,,,0.31,0.14,,,,,,,,,,,,,,,,,,,,,,,,,30288-WR95-8
